designation,l,b,parallax,phot_g_mean_mag,bp_rp,bp_g,g_rp,teff_gspphot,mh_gspphot,logg_gspphot,SIMBAD_ID,Spectral_Type,Object_Type,distance,adjusted_mag,X,Y,Z,Sector_Reference,label_name
Gaia DR3 3434167515292186496,185.72522683209644,9.514805172894427,12.981513065760437,16.7005,3.0277681,1.7602367,1.2675314,,,,2MASS J06361066+2828090,M5,PM*,77.03262284868498,6.492280925806414,-75.59390675269134,-7.578891394114248,12.733681716195496,R8-T1-U2,2MASS J06361066+2828090
Gaia DR3 3485488006495109504,283.29633795597005,34.43748372012192,12.982251974741173,18.773125,0.82590103,0.38620567,0.43969536,,,,Gaia DR3 3485488006495109504,DA,WD*,77.02823839389676,8.56518972473411,14.610775910582182,-61.82558178542848,43.55998363465068,C2-T7-U5,Gaia DR3 3485488006495109504
Gaia DR3 3519916125037830528,291.9491645160684,43.69636016139726,12.986712202737454,16.079882,3.0402193,1.7741089,1.2661104,,,,Gaia DR3 3519916125037830528,,PM*,77.00178339127368,5.873664220505518,20.80971777129985,-51.63771933246919,53.195641117074764,C3-T6-U6,Gaia DR3 3519916125037830528
Gaia DR3 3648970546433807744,350.92853305607224,50.48391907772399,12.98855423931801,16.295063,3.0010757,1.7483273,1.2527485,,,,Gaia DR3 3648970546433807744,,PM*,76.9908629994301,6.089554721430622,48.37615186461571,-7.723896883248202,59.3942954592914,C5-T1-U6,Gaia DR3 3648970546433807744
Gaia DR3 5753450267447522688,233.6428132669377,18.484788449987658,12.985064346132365,14.059498,2.655776,1.4685555,1.1872206,3403.223,-0.4924,4.445,UCAC4 406-045849,,*,77.01155522558906,3.8526459059250744,-43.29840448174104,-58.82049699348756,24.416734856213328,R5-T6-U3,UCAC4 406-045849
Gaia DR3 6028281376484421504,352.92169721490757,5.766698893341782,12.987774494864219,19.507511,,,,,,,,,,76.99548528467537,9.301702666545403,76.02199430280078,-9.439806083577668,7.736355573009565,C8-T1-U1,
Gaia DR3 4055748475370679936,358.8752469728508,-2.328645009824106,12.986684808191846,20.334827,1.8614063,1.4898033,0.371603,,,,,,,77.00194582140101,10.128599428354944,76.92353401425311,-1.5102524833833908,-3.128691815512566,C8-T1-D1,
Gaia DR3 4060254553178527488,359.9192196547796,1.217852902582629,12.985645702029814,20.100378,2.7983532,1.1102104,1.6881428,,,,,,,77.00810748622904,9.893749959770174,76.99063556270801,-0.10854785977634838,1.6367258851205206,C8-T1-U1,
Gaia DR3 4061245384988684800,359.3468354006802,3.3553314902750935,12.98596835241229,20.10507,2.399807,0.6575146,1.7422924,,,,,,,77.00619413678447,9.898566269340193,76.86919196179969,-0.8763369742019811,4.507027410586276,C8-T1-U1,
Gaia DR3 4112575432457156224,359.374854322016,8.817014511517561,12.98089264817671,20.351854,,,,,,,,,,77.03630459808629,10.14339579418684,76.12142822104865,-0.8305824740623461,11.808070311047931,C8-T1-U2,
Gaia DR3 6029917209229748992,355.05092364992106,7.174057005161371,12.983867703883506,20.081837,,,,,,,,,,77.01865290116115,9.874523975476617,76.1308052629876,-6.5924058260972735,9.618397483086133,C8-T1-U1,
Gaia DR3 6314502395079719168,350.4163419027585,35.858816590558305,12.983783631661613,17.232504,3.5198288,2.171589,1.3482399,,,,Gaia DR3 6314502395079719168,,PM*,77.01915161012461,7.025158790277171,61.54998846306659,-10.392344680869964,45.11704563658533,C7-T2-U5,Gaia DR3 6314502395079719168
Gaia DR3 4124201290401431936,7.9057478491202895,8.54882960715054,12.98020146066043,20.412483,1.3368702,0.1109581,1.2259121,,,,,,,77.04040673257164,10.203758445429624,75.46036985331627,10.47870757757084,11.45222854402354,C8-S2-U2,
Gaia DR3 4144580910222894848,11.273706961874366,3.5040831394769523,12.983054534114409,20.538921,,,,,,,,,,77.02347682299182,10.33129547523089,75.39604734539387,15.029639463943457,4.70764953845944,C8-S2-U1,
Gaia DR3 4148504929844421760,13.137314094851572,5.617932512704879,12.982514727617575,20.19961,2.08531,0.8435459,1.2417641,,,,,,,77.02667942079896,9.991775982311559,74.65045805969137,17.422962638037923,7.54047922789582,C8-S2-U1,
Gaia DR3 4044149864665140224,0.13755199507539978,-3.6651270795597433,12.989613302706783,19.719395,1.8113155,0.13276291,1.6785526,,,,,,,76.98458581454611,9.514294060870753,76.82690867839558,0.18444141883486045,-4.9212333130730235,C8-S1-D1,
Gaia DR3 4096431131440900224,13.397603890782708,-1.2736908535196412,12.986061071890704,19.902246,,,,,,,,,,77.00564431847424,9.695778330167506,74.89147088517109,17.838355345728278,-1.711702111484862,C8-S2-D1,
Gaia DR3 6757084962335506816,5.184163635642066,-15.812332434946413,12.980744539992529,16.757612,1.1867981,0.5043011,0.682497,,,,,,,77.03718356979357,6.5490966493781695,73.81884481702065,6.697469398236979,-20.991658007560382,C8-S1-D3,
Gaia DR3 4567604643064715136,44.07554527921779,30.013407945559152,12.987150646147295,13.947959,2.389596,1.2738056,1.1157904,3574.755,-0.2497,4.722,LP  388-14,M2.7,PM*,76.9991838276439,3.741910300415661,47.900323361725846,46.37901508644528,38.51519559312508,C5-S5-U4,LP 388-14
Gaia DR3 1834652901777023360,63.31477008230446,-1.7405005786242194,12.988625340200322,20.808506,2.11166,0.7724552,1.3392048,,,,,,,76.99044154464595,10.603025085111215,34.55958435579186,68.75823612150823,-2.3384148163597986,C4-S7-D1,
Gaia DR3 5835887663614687872,325.82325855806255,-2.6931057084961574,12.98842299027358,20.326307,1.9461937,0.6606808,1.2855129,,,,,,,76.99164099820686,10.120748474243452,63.62550290315888,-43.202100684581524,-3.617548943161307,C7-T5-D1,
Gaia DR3 5257750735857306496,281.024950840387,-4.2868935546645,12.983811447063099,20.088316,1.5737305,0.33460236,1.2391281,,,,,,,77.01898661091518,9.880981574612726,14.687630160830565,-75.38602173400851,-5.757216858047615,C2-T8-D1,
Gaia DR3 5210124431919794688,290.6942554095425,-22.415121593605246,12.980641817862203,17.274284,3.4381104,2.0897522,1.3483582,,,,Gaia DR3 5210124431919794688,,PM*,77.0377932024852,7.065729216502973,25.166821730228897,-66.62226169890172,-29.375617638286453,C3-T7-D3,Gaia DR3 5210124431919794688
Gaia DR3 1364366940773278848,76.81565090725732,29.938726876083237,12.989289360856857,16.083916,2.9696589,1.7218628,1.247796,,,,,,,76.98650574476336,5.878690393281506,15.216319735909467,64.95491472918044,38.42193036545601,C2-S7-U4,
Gaia DR3 1432877475939995392,85.48750947026461,34.400258671974086,12.984098473497545,12.645832,2.0857716,1.0590878,1.0266838,3957.3696,0.3189,4.6408,UCAC4 737-056444,M2.0,PM*,77.01728402947245,2.4386082038390207,4.99971390606231,63.35081910015457,43.512511068351955,C1-S7-U5,UCAC4 737-056444
Gaia DR3 1705320651822206208,109.33377836133161,30.295829951408223,12.983878865923366,16.422527,2.9110775,1.5895138,1.3215637,,,,2MASS J17390601+7740077,,PM*,77.01858668941638,6.215218886694105,-22.016314931320508,62.75010890575498,38.85316466899381,R3-S7-U4,2MASS J17390601+7740077
Gaia DR3 1719822866596285568,122.57814096019591,35.588715002440836,12.98661412171866,14.840623,2.5466003,1.3914785,1.1551218,3476.395,-0.3357,4.8762,Gaia DR3 1719822866596285568,,PM*,77.00236494496373,4.634367692121785,-33.7174333103333,52.76682294480946,44.81251269892971,R4-S6-U5,Gaia DR3 1719822866596285568
Gaia DR3 1968641282821983104,84.8263189890782,-6.037547265989675,12.980605634424851,15.423024,2.7989855,1.5839014,1.2150841,,,,Gaia DR3 1968641282821983104,,PM*,77.03800794532869,5.21445509378103,6.908377448005322,76.29857448962312,-8.10287110053277,C1-S8-D1,Gaia DR3 1968641282821983104
Gaia DR3 2158763748244602112,89.84223843972798,29.400580023313438,12.984034414130392,18.46162,3.940546,2.494648,1.445898,,,,2MASS J18020414+6051488,,LM*,77.01766400986355,8.254371804428763,0.18475262938292594,67.09821548265684,37.808939618099814,C1-S7-U4,2MASS J18020414+6051488
Gaia DR3 2355609040086985344,136.24942465357742,-83.38362695265293,12.986498117499966,13.780099,2.6147003,1.4388008,1.1758995,,,,[PS78]  64,M3+,*,77.00305278237012,3.5737990421099823,-6.409018694967633,6.135424008789989,-76.49020322501698,R1-S1-D8,[PS78] 64
Gaia DR3 2644760738262476800,79.35415275856487,-55.81513211037105,12.982082241170568,12.839771,2.169404,1.1028252,1.0665789,3655.6345,-0.3534,4.479,G 157-49A,,PM*,77.02924549566187,2.631770928844798,7.9954586684985705,42.535088164737026,-63.720825301696486,C1-S5-D7,G 157-49 A
Gaia DR3 5004633405267806080,328.3827641368915,-79.07979029410107,12.986825827673869,15.303098,2.5861044,1.4191122,1.1669922,,,,Gaia DR3 5004633405267806080,,PM*,77.00110968371358,5.096924023751583,12.422035354550195,-7.647239221229601,-75.6067699512873,C2-T1-D8,Gaia DR3 5004633405267806080
Gaia DR3 5070156258104495360,219.52497167290286,-67.58207349463284,12.981410646877249,16.931297,3.24547,1.9406185,1.3048515,,,,LP  884-8,,PM*,77.03323060969153,6.723038291639636,-22.660149945020084,-18.696179369399132,-71.21157981411714,R3-T2-D8,LP 884-8
Gaia DR3 4896824056783055360,222.05245645537457,-45.50814819540253,12.98809850983566,7.2114677,0.7539501,0.29008484,0.46386528,,,,HD  26518,F8V,PM*,76.99356447309954,-2.9942159925568053,-40.06530781781809,-36.14143986018964,-54.92336847434901,R5-T4-D6,HD 26518
Gaia DR3 157779544925703168,172.79193576285502,-11.150677754562249,12.98189588601446,14.981203,2.548277,1.3922215,1.1560555,,,,,,,77.03035125072225,4.773130962815976,-74.97889732782524,9.482759196266283,-14.896887169429508,R8-S1-D2,
Gaia DR3 713952314831727872,190.40339037468723,42.50265328639879,12.98839760772368,15.20199,2.7901945,1.5033531,1.2868414,,,,Gaia DR3 713952314831727872,,*,76.99179145896642,4.996421533823604,-55.8287733085108,-10.249912202803861,52.01752899516373,R6-T2-U6,Gaia DR3 713952314831727872
Gaia DR3 3673939046750796800,348.3903902975477,62.70499369028291,12.985996963537662,20.536348,2.5937119,1.0050621,1.5886497,,,,2MASS J14081889+0649546,L1,BD*,77.00602447450278,10.329855514257199,34.59036783700031,-7.106428993493642,68.43195836178568,C4-T1-U7,2MASS J14081889+0649546
Gaia DR3 5442167324351612160,274.0395968675205,17.275883930562504,12.982712029245723,15.7746725,2.8580818,1.6308546,1.2272272,,,,Gaia DR3 5442167324351612160,,PM*,77.02550882645578,5.566914720950479,5.181333901469712,-73.36784211860393,22.874495225807816,C1-T8-U3,Gaia DR3 5442167324351612160
Gaia DR3 4053873193816933760,355.39904976891006,-1.8673309601476447,12.983589269171981,19.065434,2.6347942,0.93170166,1.7030926,,,,,,,77.020304575899,8.858013552752714,76.73134114326194,-6.174937924906948,-2.5097300540402037,C8-T1-D1,
Gaia DR3 5962394894503601664,352.6996387750839,-3.727049951287773,12.986716013903916,19.965723,2.0059853,0.62690353,1.3790817,,,,,,,77.00176079382763,9.759507057467282,76.2160214876153,-9.763985923736165,-5.0053783903213045,C8-T1-D1,
Gaia DR3 5974885273558674560,352.2641044574387,-0.9948327270986109,12.980728459024267,15.857599,2.7303295,1.5244274,1.2059021,,,,Gaia DR3 5974885273558674560,,PM*,77.03727900607882,5.64907748524111,76.32466109436959,-10.368194354307281,-1.3375392784397868,C8-T2-D1,Gaia DR3 5974885273558674560
Gaia DR3 4056295211872830080,0.3567576991888751,-2.4028918233286096,12.980197034520073,19.695753,1.5167103,0.14690208,1.3698082,,,,,,,77.04043300271627,9.487026622673215,76.97120039733171,0.47927479958657904,-3.2300034529856347,C8-S1-D1,
Gaia DR3 4117643322061265920,4.5610387475473395,5.911113790436514,12.986883405257515,20.215256,,,,,,,,,,77.00076829789411,10.009104203781748,76.34879365657136,6.090627502753461,7.9299610512894025,C8-S1-U1,
Gaia DR3 4037862998868859520,355.27867552595256,-7.839841417013086,12.982436401121536,20.466146,0.58130455,-0.27737808,0.85868263,,,,,,,77.02714414326816,10.258282528717542,76.04826518885565,-6.280801522686652,-10.50684676132251,C8-T1-D2,
Gaia DR3 4042545543960722816,357.65174070148987,-6.268875841079056,12.987093633229922,19.688473,1.5347652,0.11874008,1.4160252,,,,,,,76.99952185154899,9.482402152201661,76.4748223405874,-3.136065756631357,-8.407913231762798,C8-T1-D1,
Gaia DR3 4050010949014640512,1.1937293930537443,-5.039477361390041,12.984338577054228,19.1261,,,,,,,,,,77.01585984265601,8.918969141996795,76.70149796105801,1.5982692587258853,-6.765235635959706,C8-S1-D1,
Gaia DR3 4052711108846511232,5.926385487482715,-5.970298950207526,12.980145965412541,19.65953,1.5989761,0.21566772,1.3833084,,,,,,,77.04073611072197,9.450784492817988,76.21334257491819,7.911356594725643,-8.013230988256435,C8-S1-D1,
Gaia DR3 4253038558259324544,25.37636317156965,0.18221345108682524,12.987871893303009,20.011341,3.4645748,1.5073891,1.9571857,,,,,,,76.99490788137773,9.805570118659798,69.56548444101078,32.99695830513377,0.2448606922140386,C7-S4-U1,
Gaia DR3 1289744770224100224,53.14302405722415,61.6644106182165,12.988692298859808,14.64316,2.5967836,1.3449154,1.2518682,,,,2MASS J15000304+3310519,,*,76.99004464735711,4.437704715298688,21.918709652376194,29.238681568895252,67.76530559282986,C3-S3-U7,2MASS J15000304+3310519
Gaia DR3 1351758428621305472,61.753881028935155,37.75358663116355,12.985618259147724,14.361847,2.3572245,1.2529793,1.1042452,3593.9204,-0.384,4.8555,UCAC4 642-053804,M3.2,*,77.00827022968656,4.1552082804660415,28.81523238063501,53.636468857232664,47.1496052490956,C3-S6-U5,UCAC4 642-053804
Gaia DR3 4265613947608610304,33.95039234799216,-3.1347664584626433,12.980812115343017,20.013205,2.3877163,0.7692547,1.6184616,,,,,,,77.03678253058014,9.804715024575227,63.80804043418268,42.958732682203596,-4.212733667415841,C7-S5-D1,
Gaia DR3 4609001324567713664,62.34326841148546,27.901051149771853,12.980879868508588,15.084882,2.987256,1.6820574,1.3051987,,,,,,,77.03638044028006,4.876418329883306,31.60158748995806,60.30275847310641,36.04886822062911,C4-S7-U4,
Gaia DR3 2021464261006039808,60.55597846586741,1.9663521135789044,12.983199734426227,19.978844,2.4107265,1.0503464,1.3603802,,,,,,,77.02261541493519,9.771273726846132,37.83994142915061,67.03459919545604,2.642844811945198,C4-S7-U1,
Gaia DR3 2025169443374496768,62.29297900861913,3.0312342879768006,12.985136746064413,20.749313,,,,,,,,,,77.01112583994035,10.542489305244418,35.7562661159405,68.08537802488985,4.072374711273484,C4-S7-U1,
Gaia DR3 2028750724516049792,65.26579446277361,0.9308082395411147,12.984463624989882,20.778116,2.118702,0.65964127,1.4590607,,,,,,,77.01511813513815,10.57103298117151,32.21959548208289,69.94040906018544,1.2511070434454803,C4-S7-U1,
Gaia DR3 4300710530575556224,50.72629099549616,-10.247938616074364,12.983638650885613,7.8987885,0.6201863,0.22175789,0.39842844,6299.667,-0.4379,4.1102,HD 189783B,F7V,PM*,77.02001163840077,-2.3086124803591552,47.9778541576167,58.672391714255824,-13.702487136968127,C5-S6-D2,HD 189783 B
Gaia DR3 5888518673900249728,325.425426610504,2.235590831157876,12.983270644371508,20.763884,,,,,,,,,,77.02219474516761,10.556340936852177,63.370903038758584,-43.67516433368487,3.004521898805751,C7-T5-U1,
Gaia DR3 5954681751709339008,346.49765914227885,-8.96050644767664,12.985642048054274,20.231962,1.3957691,0.24004173,1.1557274,,,,,,,77.00812915521853,10.025332720321739,73.96581772491247,-17.760817865518657,-11.99429501970483,C8-T2-D2,
Gaia DR3 5304059902188949120,275.5576635207654,-6.163989983935983,12.983820531895406,15.054665,2.9606457,1.6341534,1.3264923,,,,Gaia DR3 5304059902188949120,,PM*,77.01893272041538,4.847333721205677,7.415966568389818,-76.21370398849986,-8.269870712515132,C1-T8-D1,Gaia DR3 5304059902188949120
Gaia DR3 4908022136034354304,305.088231410767,-59.62686975990598,12.982022414432207,10.895183,1.2188206,0.5311508,0.68766975,4784.2974,0.0957,4.6334,GJ 31.1 B,,*,77.02960047952874,0.6871592255552734,22.388998488791206,-31.870235534736427,-66.45735612906327,C3-T4-D7,GJ 31.1 B
Gaia DR3 5207216842139051392,292.8931593098223,-25.348256233446648,12.987672921103528,9.000092,0.77308846,0.3017273,0.47136116,5809.1387,-0.3235,4.3253,HD  61545,G2V,PM*,76.99608744959315,-1.2057560233941302,27.068790169194838,-64.10215085399453,-32.96350007528362,C3-T7-D4,HD 61545
Gaia DR3 342033126528238720,140.60250530686852,-12.983422447315656,12.986416724282094,11.160226,1.3725452,0.6201105,0.75243473,4532.5815,0.2978,4.6037,TYC 3295-1740-1,K5,Em*,77.00353540404976,0.9538946575055185,-57.98410634411961,47.62443599240251,-17.300317124322564,R6-S5-D2,TYC 3295-1740-1
Gaia DR3 398824551370607744,130.8969696459113,-15.31232388302908,12.987517254897297,9.324138,0.8446665,0.33629608,0.5083704,5653.8945,-0.1859,4.3902,HD   9760,,PM*,76.99701031179941,-0.881769817248685,-48.62048398505994,56.13502091583087,-20.33340996471342,R5-S6-D3,HD 9760
Gaia DR3 506692826817026688,133.55203401546288,-3.2381255686528423,12.984380978956345,14.702784,2.666399,1.4804707,1.1859283,,,,LP   81-92,,PM*,77.01560833902593,4.495668514498483,-52.98003602744509,55.72786246063155,-4.350293775113871,R6-S6-D1,LP 81-92
Gaia DR3 540841252785666304,133.71976418105334,7.930269329072123,12.985457008216137,12.494676,1.7411423,0.8434248,0.8977175,,,,LSPM J0251+6815,,PM*,77.00922650371731,2.287974904267349,-52.714530248617656,55.12452275355437,10.624794518543723,R6-S6-U2,LSPM J0251+6815
Gaia DR3 922266543744038272,178.777306407337,30.168554426829598,12.987957856217847,7.16124,0.68437624,0.25925922,0.42511702,6093.781,-0.0682,3.8683,HD  65664,F5,PM*,76.99439827803727,-3.04449778202628,-66.55040798597781,1.4204032543191247,38.69319084402382,R7-S1-U4,HD 65664
Gaia DR3 2341632048274741888,57.407335931374185,-76.32294907018506,12.982209116185667,15.62492,2.9495897,1.7027149,1.2468748,,,,LP  824-33,,PM*,77.02849268952558,5.416968414644913,9.81083412894904,15.345102074408143,-74.84426539181568,C1-S2-D8,LP 824-33
Gaia DR3 289643596486449024,132.0017538207742,-40.81459283483648,12.983940468443894,19.988731,,,,,,,,,,77.01822127345663,9.781446680378089,-39.004676845867564,43.316415735014886,-50.34014024759889,R4-S5-D6,
Gaia DR3 1951891249658282624,84.99204563461254,-11.572756232458982,12.981498747273799,17.689823,3.8547115,2.4599571,1.3947544,,,,2MASS J21370013+3635440,,PM*,77.03270781503613,7.4815980732039815,6.587792574881314,75.17860324689728,-15.453694579377165,C1-S8-D2,2MASS J21370013+3635440
Gaia DR3 3188691683143796096,207.2186800120493,-41.76289074716409,12.987997099594365,18.59311,3.8808155,2.4339561,1.4468594,,,,2MASS J04104438-1344453,,LM*,76.99416563861348,8.38738635555048,-51.071091295975855,-26.26802767448068,-51.28192564946312,R6-T3-D6,2MASS J04104438-1344453
Gaia DR3 3055488529505305088,222.30714757871894,4.871041596093421,12.980809239126968,16.712109,3.121148,1.8408718,1.2802763,,,,Gaia DR3 3055488529505305088,,PM*,77.03679959996512,6.503617954178539,-56.76657946302902,-51.66655934988548,6.541451950259831,R6-T6-U1,Gaia DR3 3055488529505305088
Gaia DR3 5448789408007428224,269.55738010195375,21.564190342517698,12.981139700921238,12.027799,1.7262545,0.8309641,0.8952904,,,,UCAC3 117-135187,,PM*,77.0348384686926,1.8194352817418071,-0.5534483362792488,-71.64075356730456,28.31364443418348,R1-T8-U3,UCAC3 117-135187
Gaia DR3 6160269397925919616,300.393265688083,30.69904170596056,12.987292599594603,11.934611,1.9913225,0.9975939,0.99372864,,,,Gaia DR3 6160269397925919616,,*,76.99834221269604,1.7286173258824817,33.49669892177464,-57.109119081454416,39.30985096114829,C4-T6-U4,Gaia DR3 6160269397925919616
Gaia DR3 4037462669229845248,355.3908437134634,-6.177802256483418,12.987976197422768,18.624825,1.3411121,-0.11184311,1.4529552,,,,,,,76.99428954900858,8.419093701884101,76.29961324090775,-6.151193449378269,-8.285678100963937,C8-T1-D1,
Gaia DR3 4040717704772040704,355.31461148225475,-4.951977014143258,12.982182823261622,19.310411,,,,,,,,,,77.02864869597958,9.102449850002769,76.48468179310643,-6.2685490588484996,-6.64917014616858,C8-T1-D1,
Gaia DR3 4116758833760536576,4.633628921066042,4.378782841173617,12.984758968633681,20.690083,2.1377754,0.5135479,1.6242275,,,,,,,77.01336639483458,10.483113033358714,76.53759852325594,6.203284533857579,5.87995550577793,C8-S1-U1,
Gaia DR3 4121560710172984960,7.0269974741970795,6.8730950985393395,12.988464133652908,20.506418,,,,,,,,,,76.99139711284383,10.300875244096304,75.86395379734068,9.351209978130445,9.213610343805954,C8-S1-U1,
Gaia DR3 4123219357813213824,8.445895052896647,6.550710659134532,12.981344351020043,20.436794,1.7640324,0.3816223,1.38241,,,,,,,77.03362401918122,10.228509735413915,75.70071724938497,11.240476724021518,8.788192104976707,C8-S2-U1,
Gaia DR3 4161329667765728640,11.541297279247445,9.21274722148891,12.988206233954726,20.780344,1.2058811,-0.39619064,1.6020718,,,,,,,76.99292588885187,10.574701744070243,74.46311048875204,15.205591891242936,12.326629243354045,C8-S2-U2,
Gaia DR3 4042898482960021376,358.2573354335704,-5.040420753951247,12.983914219781806,19.785208,,,,,,,,,,77.01837697575338,9.57791293637729,76.68506030388244,-2.333113575664557,-6.766719974420624,C8-T1-D1,
Gaia DR3 4065047771033646464,6.263454736797643,-2.849337586490168,12.986551404331392,18.91256,2.2080383,0.6892986,1.5187397,,,,,,,77.0027368209909,8.706280152488603,76.4484578599766,8.390635952017838,-3.827792715766597,C8-S1-D1,
Gaia DR3 4090181472982275840,10.749437969294792,-4.6094725918213975,12.987825915143452,19.657091,1.4735298,0.89450264,0.5790272,,,,,,,76.99518045079641,9.451302463984035,75.39942372744477,14.314261599362329,-6.187619015821869,C8-S2-D1,
Gaia DR3 1379819099232798208,62.41626877803848,47.68642219255219,12.987516790127328,13.109391,2.2075539,1.1442595,1.0632944,3733.924,-0.0009,4.6132,Gaia DR3 1379819099232798208,,*,76.99701306720668,2.903483528602095,24.001186822012336,45.9418035917874,56.93710332586377,C3-S5-U6,Gaia DR3 1379819099232798208
Gaia DR3 4194508187047577088,30.037456792012076,-13.91061903720004,12.985091392605819,16.036737,2.7906055,1.5441208,1.2464848,,,,Gaia DR3 4194508187047577088,,*,77.0113948192491,5.829895929133798,64.7133754862741,37.41871406846381,-18.514151415641912,C7-S4-D2,Gaia DR3 4194508187047577088
Gaia DR3 4386502154409080576,22.812419734088138,28.54226520847254,12.986777222075501,16.545382,2.955142,1.7061882,1.2489538,,,,Gaia DR3 4386502154409080576,,PM*,77.00139787569125,6.339189131397465,62.351928238886494,26.22624264066048,36.79179958437017,C7-S3-U4,Gaia DR3 4386502154409080576
Gaia DR3 4420188995956261888,2.380365745100426,47.5409169143614,12.982331038187226,14.707774,2.3930988,1.2756491,1.1174498,,,,2MASS J15134184+0146372,M3.3,*,77.02776928569479,4.499869642699501,51.953768559537366,2.159673405538906,56.82797712723601,C6-S1-U6,2MASS J15134184+0146372
Gaia DR3 1824166554456439296,55.36793423402407,-2.950871893825734,12.983732474481771,20.708014,2.3744183,0.49107552,1.8833427,,,,,,,77.01945507313864,10.500648733380096,43.71245179254355,63.28899827441757,-3.964935745828605,C5-S7-D1,
Gaia DR3 2021281123603211136,59.107082258065006,2.2248678823708237,12.98430599550575,20.151,1.7508526,0.4119568,1.3388958,,,,,,,77.01605309872777,9.943855124553934,39.51294251109353,66.03983970934286,2.9898796272382278,C4-S7-U1,
Gaia DR3 4321975154190478080,53.61161404680685,-2.4490992984115802,12.988423030343016,20.71918,1.7410984,0.50727844,1.23382,,,,,,,76.99164076068676,10.513620346357962,45.63401004202596,61.92274069705863,-3.2899937798961916,C5-S7-D1,
Gaia DR3 2028211173547447680,63.897848523877656,1.2030529198166962,12.981941175960351,20.171547,2.1750278,0.5016308,1.6733971,,,,,,,77.03008251583948,9.963492263099273,33.8836773265948,69.15861742676142,1.617299861836535,C4-S7-U1,
Gaia DR3 5948417524737706880,342.4614507303484,-9.270230246701738,12.986165524287703,20.197535,1.6692104,0.4050312,1.2641792,,,,,,,77.00502493439843,9.991106633063922,72.46643258778916,-22.90219309547204,-12.404820214918363,C8-T3-D2,
Gaia DR3 5222359041401921920,285.97958379314866,-15.594999323060167,12.985404685504289,20.268894,1.939579,0.447443,1.492136,,,,,,,77.009536800675,10.062173316834057,20.41985787033753,-71.30839633095849,-20.70291707747191,C3-T8-D3,
Gaia DR3 5265786142923706752,282.4174441665471,-26.194101832551638,12.985232555333113,13.508398,2.1392632,1.0987005,1.0405626,3775.0413,-0.1752,4.7603,,,,77.01055762680923,3.301610898544645,14.859159199468786,-67.48535713681783,-33.99349858418664,C2-T7-D4,
Gaia DR3 269677942795684096,154.7180887617161,14.579374075668904,12.988348302390184,12.707376,1.9565039,0.96424866,0.9922552,,,,UCAC4 740-040685,sdM1.5,Em*,76.9920837290739,2.5017879521225517,-67.3758870847774,31.822415772612906,19.380522461456213,R7-S4-U2,UCAC4 740-040685
Gaia DR3 862054641306850944,140.54045552020457,52.16873738729433,12.982248219125958,17.222118,3.4567127,2.1207886,1.3359241,,,,Gaia DR3 862054641306850944,,*,77.0282606772809,7.014181961153108,-36.47612444698768,30.025365215128335,60.83849712142114,R4-S4-U7,Gaia DR3 862054641306850944
Gaia DR3 1145818973025425536,130.26918757325635,31.122708918569973,12.983756084720406,15.207352,2.4527416,1.3215714,1.1311703,3502.0762,-0.5623,4.9704,LP    6-36,,PM*,77.01931501754133,4.999995975634814,-42.61795633960783,50.308189956463075,39.809178671645256,R5-S6-U4,LP 6-36
Gaia DR3 2304845649089102080,119.31781853834397,26.5643399192006,12.986332727301823,18.314209,3.9856396,2.5560837,1.4295559,,,,,,,77.0040334711007,8.107845433228611,-33.72485925456187,60.05322382380929,34.43639568023712,R4-S7-U4,
Gaia DR3 2500390910165664000,168.4022885814126,-53.906339846407505,12.988085559171273,15.354935,2.6857977,1.494297,1.1915007,,,,Gaia DR3 2500390910165664000,,PM*,76.99364124483075,5.1492459713145315,-44.431437933065894,9.118614879088131,-62.2151024914746,R5-S1-D7,Gaia DR3 2500390910165664000
Gaia DR3 5119841088324165760,210.17961367647933,-71.01141687286696,12.985201832138882,15.7366495,3.1523542,1.857894,1.2944603,,,,SCR J0215-2439,,PM*,77.01073983501442,5.529850525693407,-21.66125209428135,-12.59683389335185,-72.82007953516373,R3-T2-D8,SCR J0215-2439
Gaia DR3 1963897783497986560,83.27111367607583,-9.130263963477303,12.986693914062858,7.548429,0.5334773,0.19187212,0.3416052,6709.471,-0.3534,4.1508,HD 203611,F2,*,77.00189183000096,-2.6577954765944725,8.908109665520044,75.50259610033203,-12.218629616138005,C1-S8-D2,HD 203611
Gaia DR3 581319601561693056,223.41781650978453,26.65184282220045,12.984379266058022,13.655269,2.259159,1.1802397,1.0789194,3491.7153,-1.0577,4.2873,UCAC4 468-040865,M2,Em*,77.01561849891911,3.4481529394325996,-49.99732280921838,-47.309576584951685,34.54673889145622,R5-T5-U4,UCAC4 468-040865
Gaia DR3 792930819170228352,195.75246650133553,48.92602632097709,12.988024702148945,15.272511,2.7493248,1.5441017,1.2052231,,,,LP  314-50,,PM*,76.99400200821485,5.066798379422565,-48.68770024977548,-13.733614282983375,58.042846487359995,R5-T2-U6,LP 314-50
Gaia DR3 1255407674922372224,28.597522435322645,69.48969228853211,12.982751252402943,14.821323,2.5949278,1.4252243,1.1697035,,,,Gaia DR3 1255407674922372224,,*,77.0252761189515,4.613580713381518,23.695387009806957,12.91781521110327,72.14257997762473,C3-S2-U8,Gaia DR3 1255407674922372224
